"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1990138","neuron projection extension","32/2039","211/28891",3.45881821354245e-05,0.000486568210377369,0.000334608311133821,"Rims1/Map2/Pak6/Slc23a2/Flrt3/Cpne1/Cdh4/Bcan/Trim46/Rasal1/Plxna4/Mgll/Clstn3/Megf8/Mag/Cttn/Arhgap32/Sema7a/S100b/Syt1/Lrp1/Spag9/Hsp90aa1/Ttc3/Hsp90ab1/Srf/Zfyve27/Shtn1/Slc9a6/Arhgap4/Gdi1/Plxna3",32
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","17/2039","80/28891",3.5291379152704e-05,0.000495266998782419,0.000340590384839102,"Cox5b/Ndufs3/Ndufb6/Uqcrh/Pink1/Chchd2-ps/Park7/Cycs/Uqcrc2/Sdhd/Cox7a2/Ndufa12/Ndufs6/Cox7c/Ndufb9/Ndufs8/Cox8a",17
"GO:0051647","nucleus localization","12/2039","44/28891",3.71698391573765e-05,0.00051913282536068,0.00035700268583791,"Cdc42bpa/Dock7/Dctn1/Tacc1/Pcm1/Syne1/Myh10/Nherf1/Clmn/Ptk2/Bin1/Nr3c1",12
"GO:0072595","maintenance of protein localization in organelle","12/2039","44/28891",3.71698391573765e-05,0.00051913282536068,0.00035700268583791,"Sp100/Hspa5/Pink1/Park7/Insig1/Supt7l/Fkrp/Syne1/Gja1/Os9/Akt1/Grk2",12
"GO:0051054","positive regulation of DNA metabolic process","43/2039","321/28891",4.00208761011483e-05,0.000557617839328171,0.000383468462378544,"Npas2/Fmn2/Mrgbp/Cct3/Vps72/Exosc3/Dmap1/Eya3/Ep400/Rfc2/Zcwpw1/Actb/Hnrnpa2b1/Ptges3-ps/Prkcg/Igf1r/Rps3/Apbb1/Slx1b/Ino80e/Otud4/Morf4l1/Cct2/Yeats4/Ptges3/Nabp2/Smarcc2/Actr2/Smarce1/Hsp90aa1/Akt1/Ercc8/Mapk8/Mcrs1/Usp7/Ube2v2/Mapk1/Rnf168/Cct8/Chtf18/Pot1b/Smarca2/Dkc1",43
"GO:0030900","forebrain development","53/2039","425/28891",4.05658754355718e-05,0.000563865668554448,0.000387765034865341,"Pou3f3/Atg16l1/Dbi/Kif21b/Btbd3/Kcnq2/Dclk2/Bcan/Chrnb2/Wdr47/Nr4a3/Dock7/Lrp8/Elavl4/Pomgnt1/Ski/Fgfr3/Msx1/Plxna4/Arhgap35/Axl/Mcph1/Tacc1/Pcm1/Cdon/Sema7a/Pex13/Kif3a/Ubb/Myh10/Kdm6b/Fxr2/Rtn4rl1/Crk/Ywhae/Pomt2/Wdr37/Tubb2a/Phactr1/Id4/Ntrk2/Top2b/Zmiz1/Wnt7b/Shank3/Tuba1a/Crkl/App/Srf/Bbs1/Gnaq/Fgf13/Plxna3",53
"GO:0045542","positive regulation of cholesterol biosynthetic process","6/2039","11/28891",4.15765298213203e-05,0.000573815085335385,0.000394607153760149,"Scp2/Abcg4/Scap/Srebf1/Abcg1/Fgf1",6
"GO:0060052","neurofilament cytoskeleton organization","6/2039","11/28891",4.15765298213203e-05,0.000573815085335385,0.000394607153760149,"Atf2/Vps54/Arhgef28/Nefl/Sod1/Ina",6
"GO:0106120","positive regulation of sterol biosynthetic process","6/2039","11/28891",4.15765298213203e-05,0.000573815085335385,0.000394607153760149,"Scp2/Abcg4/Scap/Srebf1/Abcg1/Fgf1",6
"GO:0098884","postsynaptic neurotransmitter receptor internalization","11/2039","38/28891",4.26193666737463e-05,0.000585439676803131,0.000402601274287724,"Lpar1/Hpca/Usp46/Iqsec1/Ap2s1/Ap2a1/Caly/Nedd4/Myo6/Akap5/Ap2m1",11
"GO:0140239","postsynaptic endocytosis","11/2039","38/28891",4.26193666737463e-05,0.000585439676803131,0.000402601274287724,"Lpar1/Hpca/Usp46/Iqsec1/Ap2s1/Ap2a1/Caly/Nedd4/Myo6/Akap5/Ap2m1",11
"GO:0032868","response to insulin","37/2039","262/28891",4.36538667502734e-05,0.000598242427436846,0.000411405603621307,"Irs1/Capn10/Nucks1/Adipor1/Acvr1c/Rps6-ps4/Rab13/Stxbp3/Sesn2/Insig1/Ywhag/Raf1/Igf1r/Inppl1/Pde3b/Pkm/Myo5a/Scap/Marcks/Atp2b1/Xbp1/Grb10/Srebf1/Vamp2/Inpp5k/Grb2/Rab10/Srsf5/Akt1/Gpld1/Pik3r1/Mapk1/Opa1/Grk2/Esrra/Sorbs1/Gpam",37
"GO:0060999","positive regulation of dendritic spine development","15/2039","66/28891",4.39718461295813e-05,0.000601188847083128,0.000413431828271227,"Mfn1/Lpar1/Lrp8/Shank1/Marcks/Palm/Camk2b/Actr2/Nlgn2/Shank3/Opa1/Kalrn/Itsn1/Nr3c1/Fmr1",15
"GO:1905477","positive regulation of protein localization to membrane","21/2039","114/28891",4.40924747837877e-05,0.000601429597634937,0.000413597390126332,"Acsl3/Pdcd5-ps/Lrp4/Hpca/Ptn/Cd81/Myo5a/Atp2c1/Ank3/Lrp1/Sptbn1/Rack1/Nlgn2/Stac2/Akap5/Akt1/Dlg1/Trem2/Nrxn1/Kif5b/Sorbs1",21
"GO:1990806","ligand-gated ion channel signaling pathway","10/2039","32/28891",4.5774821082715e-05,0.000622921691097646,0.000428377297532757,"Gria2/Grin3a/Itpr1/Atp1a3/Grin2d/Cpeb4/Kalrn/App/Gnaq/Plp1",10
"GO:2000300","regulation of synaptic vesicle exocytosis","14/2039","59/28891",4.71665544813865e-05,0.00064036824433101,0.000440375125561831,"Rims1/Cacna1e/Pfn2/Rims3/Atp2a2/Prkcg/Rab3a/Cspg5/Stxbp5/Syt1/Slc4a8/Stxbp5l/Syp/Fmr1",14
"GO:0045047","protein targeting to ER","12/2039","45/28891",4.74485855747985e-05,0.000641214913392763,0.000440957371789185,"Sec61a2/Hspa5/Srp14/Chmp4b/Srp72/Spcs2/Herpud1/Sec63/Vps54/Get1/Ubl4a/Arxes2",12
"GO:0099590","neurotransmitter receptor internalization","12/2039","45/28891",4.74485855747985e-05,0.000641214913392763,0.000440957371789185,"Snap25/Lpar1/Hpca/Usp46/Iqsec1/Ap2s1/Ap2a1/Caly/Nedd4/Myo6/Akap5/Ap2m1",12
"GO:0045739","positive regulation of DNA repair","23/2039","132/28891",4.88042887987822e-05,0.000658012558908292,0.000452508952178328,"Npas2/Fmn2/Mrgbp/Vps72/Dmap1/Eya3/Ep400/Zcwpw1/Actb/Prkcg/Rps3/Apbb1/Ino80e/Morf4l1/Yeats4/Smarcc2/Actr2/Smarce1/Ercc8/Mcrs1/Ube2v2/Rnf168/Smarca2",23
"GO:0009991","response to extracellular stimulus","56/2039","460/28891",4.89627478189707e-05,0.000658627930339057,0.000452932137233942,"Capn10/Ralb/Lct/Serpinc1/Hspa5/Acvr1c/Stk39/Atf2/Pdia3/Gatm/Fbn1/Ahcy/Vcam1/Sesn2/Alpl/Ywhag/Mios/Gabarapl1/Prkcg/Arhgap35/Axl/Ldha/Tmem135/Gas6/Ripor1/Map1lc3b/Cdkn2d/Ulk3/Slc38a3/Cck/Lrp11/Sesn1/Xbp1/Cpeb4/Srebf1/Becn1/Wipi1/Wdr45b/Akt1/Mapk8/Ttc5/Ywhaz/Pnpla3/Prr5/Clec16a/Mapk1/Comt/Eif4g1/Ahcyl/Sod1/Sod2/Srf/Csnk1a1/Scd4/Lamp2/Rragb",56
"GO:0042773","ATP synthesis coupled electron transport","17/2039","82/28891",4.92481067438523e-05,0.000660943556714045,0.000454524571375808,"Cox5b/Ndufs3/Ndufb6/Uqcrh/Pink1/Chchd2-ps/Park7/Cycs/Uqcrc2/Sdhd/Cox7a2/Ndufa12/Ndufs6/Cox7c/Ndufb9/Ndufs8/Cox8a",17
"GO:0036465","synaptic vesicle recycling","18/2039","90/28891",4.9461571040329e-05,0.000662285898471195,0.000455447686981688,"Dnm1/Syt11/Ctbp1/Actb/Syt5/Ap2s1/Rab3a/Syt1/Vamp2/Nlgn2/Cltc/Actg1/Ap2m1/Itsn1/Synj2/Tbc1d24/Bin1/Syp",18
"GO:0009755","hormone-mediated signaling pathway","27/2039","168/28891",4.969650608406e-05,0.000662393156435484,0.000455521447259324,"Adipor1/Ddrgk1/Dnaja1/Kdm4c/Heyl/Park7/Ywhah/Clock/Tmf1/Fkbp4/Abhd2/Calr/Vps11/Nedd4/Prmt2/Zbtb7a/Ptges3/Wbp2/Ntrk2/Zmiz1/Kmt2d/Mapk1/Lbh/Taf7/Nr3c1/Ppargc1b/Esrra",27
"GO:0051100","negative regulation of binding","27/2039","168/28891",4.969650608406e-05,0.000662393156435484,0.000455521447259324,"Map2/Sp100/Ralb/Golga2/Ckmt1/Cpne1/Fbxw7/Larp7/Park7/Sri/Lrpap1/Msx1/Tfip11/Atp2a2/Actb/Eif4a3l2/Sympk/Rgma/Psme3ip1/Sumo3/Rack1/Atp2a3/Akt1/Gtpbp4/Habp4/Mapk8/Ercc4",27
"GO:0006936","muscle contraction","43/2039","324/28891",4.98935385717952e-05,0.000663504506109659,0.000456285711815914,"Hdac4/Rcsd1/Fkbp1a/Chrnb2/Atp1a1/Ank2/Eno1/Sri/Cacna2d1/Nos1/Atp2a2/Kcnd2/Tnnt1/Fkrp/Calm3/Atp1a3/Apbb1/Aldoa/Cttn/Hsbp1/Tmod2/Gpd1l/Ccn2/Atp2b1/Vps54/Cacnb1/Stac2/Dock4/Ryr2/Smad5/Ndufs6/Tpm3-rs7/Abat/Dlg1/Sod1/Srf/Myom1/Calm2/Bin1/Eno1b/Grk2/Kcnip2/Fgf13",43
"GO:0016042","lipid catabolic process","45/2039","345/28891",5.15914274305023e-05,0.000684524439407437,0.000470740919186449,"Irs1/Dbi/Lct/Prdx6/Phyh/Ivd/Pla2g4b/Gpcpd1/Abcd3/Hint2/Scp2/Sesn2/Pafah2/Plch2/Ywhah/Acad12/Scarb1/Mgll/Clstn3/Pafah1b3/Lipe/Abhd2/Smpd1/Pde3b/Hexa/Plcd1/Aig1/Smpd2/Smpdl3a/Sgpl1/Ilvbl/Lrp1/Vps54/Pex13/Gdpd1/Abcd4/Akt1/Gpld1/Hexb/Abhd4/Oxct1/Pnpla3/Neu1/Pla2g7/Abhd3",45
"GO:0033673","negative regulation of kinase activity","33/2039","225/28891",5.20550878748253e-05,0.000689110210914354,0.000473894510453714,"Ddr2/Smyd3/Gstp-ps/Pkia/Dnaja1/Shb/Park7/Actb/Ptpro/Ptprh/Nup62/Akt1s1/Inppl1/Smpd1/Cdkn1c/Pik3cb/Adarb1/Fbxo7/Ppia/Inpp5k/Ppm1e/Prkar1a/Cd300a/Gskip/Akt1/Sh3bp5/Dnajc3/Ppm1f/Camk2n2/Heg1/Taf7/Gstp1/Gnaq",33
"GO:0032872","regulation of stress-activated MAPK cascade","31/2039","206/28891",5.28790205002793e-05,0.000698329277308172,0.000480234374362771,"Map4k4/Phlpp1/Fcgr2b/Gstp-ps/Stk39/Sirpa/Itch/Tnik/Pdcd10/Map3k7/Dnaja1/Hipk2/Mturn/Zfp110/Igf1r/Taok2/Sash1/Ccn2/Ppia/Crk/Taok1/Map3k3/Akt1/Zfp622/Wnt7b/Mapk1/Dlg1/App/Trem2/Gstp1/Map4k2",31
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","15/2039","67/28891",5.29907279629188e-05,0.000698329277308172,0.000480234374362771,"Fcgr2b/Park7/Ube2k/Itpr1/Brsk2/Herpud1/Hyou1/Qrich1/Xbp1/Atp2a3/Selenok/Ero1a/Opa1/App/Aifm1",15
"GO:0008356","asymmetric cell division","8/2039","21/28891",5.36678395785569e-05,0.000704073814515989,0.000484184837735343,"Golga2/Cntrl/Dock7/Zbtb16/Actr2/Rab10/Tead3/Fgf13",8
"GO:1904754","positive regulation of vascular associated smooth muscle cell migration","8/2039","21/28891",5.36678395785569e-05,0.000704073814515989,0.000484184837735343,"Igfbp5/Ddr2/Map3k7/Nr4a3/Dock7/Myo5a/Lrp1/Dock4",8
"GO:0008154","actin polymerization or depolymerization","30/2039","197/28891",5.53582653417291e-05,0.00072462231628927,0.000498315846149056,"Enah/Sptan1/Nckap1/Ttc17/Prex1/Pfn2/Hip1r/Wasl/Tmsb10/Arhgap35/Vasp/Cttn/Cotl1/Tmod2/Mical1/Specc1l/Sptbn1/Ssh2/Cdc42ep4/Grb2/Cyrib/Twf1/Dlg1/Kank3/Daam2/Bin1/Ssh3/Add3/Shroom2/Tmsb4x",30
"GO:0048814","regulation of dendrite morphogenesis","19/2039","99/28891",5.60635084823154e-05,0.00073029712901462,0.000502218360660962,"Adgrb3/Tnik/Mfn1/Chrnb2/Wls/Ptprd/Lrp8/Ywhah/Fbxw8/Ptprz1/Nedd4/Marcks/Camk2b/Actr2/Sarm1/Akap5/Opa1/Kalrn/Tbc1d24",19
"GO:0008360","regulation of cell shape","24/2039","142/28891",5.61670796381576e-05,0.00073029712901462,0.000502218360660962,"Fmnl2/Lpar1/Zmpste24/Epb41/Plxna4/Ptn/Arhgap35/Aldoa/Taok2/Cfdp1/Plxnb1/Epb41l2/S100b/Palm/Kif3a/Myh10/Crk/Cdc42ep4/Nherf1/Hexb/Myo10/Ptk2/Dlg1/Plxna3",24
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","24/2039","142/28891",5.61670796381576e-05,0.00073029712901462,0.000502218360660962,"Ddrgk1/Rpl11/Park7/Ube2k/Fbxw8/Usp5/Hspbp1/Svip/Herpud1/Rack1/Axin2/Sumo2/Bag5/Akt1/Mapk8/Eif3h/Usp7/Clec16a/Ube2v2/Hspa1b/Hspa1a/Rbx1-ps/Trim39/Csnk1a1",24
"GO:0034763","negative regulation of transmembrane transport","25/2039","151/28891",5.64640311311317e-05,0.000732526697207882,0.000503751613413184,"Stk39/Thbs1/Fabp5/Stxbp3/Map3k7/Park7/Sri/Pkd2/Cabp1/Nos1/Calm3/Nedd4/Ank3/Oaz1/Grb10/Slc43a2/Inpp5k/Ywhae/Nherf1/Ywhaq/Akt1/Calm2/Bin1/Grk2/Fmr1",25
"GO:0001503","ossification","58/2039","484/28891",5.66136497809219e-05,0.00073283921822843,0.000503966531134172,"Fhl2/Igfbp5/Hdac4/Suco/Ddr2/H3f3a/Lrp4/Traf6/Slc24a3/Trp53inp2/Mef2d/S1pr1/Bpnt2/Tmem64/Map3k7/Npr2/Zmpste24/Alpl/Ski/Isg15/Lrrc17/Fgfr3/Bmp2k/Col1a2/Ptn/Fkrp/Cebpa/Inppl1/Zbtb16/Plxnb1/Ccn2/Pam16l/Gja1/Atp2b1/Nab2/Kremen1/Hdac5/Axin2/Sox9/Rpl38/Akt1/Gpld1/Id4/Smad5/Mapk8/Gdf10/Bmp1/Nipbl/Ank/Ptk2/Wnt7b/Cebpd/Mapk1/Crim1/Ppargc1b/Esrra/Rorb/Gpm6b",58
"GO:0022900","electron transport chain","21/2039","116/28891",5.7498796707758e-05,0.000737867977012574,0.000507424760521079,"Cox5b/Ndufs3/Norad/Ndufb6/Uqcrh/Pink1/Chchd2-ps/Park7/Ndufa5/Cycs/Uqcrc2/Sdhd/Cox7a2/Ndufa12/Vps54/Ndufs6/Cox7c/Ndufb9/Sod2/Ndufs8/Cox8a",21
"GO:0043266","regulation of potassium ion transport","21/2039","116/28891",5.7498796707758e-05,0.000737867977012574,0.000507424760521079,"Stk39/Plcb4/Ank2/Nos3/Nos1/Gnb2/Nedd4/Atp1b3/Akap7/Ank3/Kcnip1/Vamp2/Ywhae/Akap5/Wnk2/Dlg1/Trem2/Kif5b/Bin1/Gnaq/Kcnip2",21
"GO:0000422","autophagy of mitochondrion","18/2039","91/28891",5.76340865909102e-05,0.000737867977012574,0.000507424760521079,"Capn10/Fbxw7/Cisd2/Pink1/Spata18/Gabarapl1/Cttn/Map1lc3b/Ulk3/Fbxo7/Rnf41/Srebf1/Becn1/Wipi1/Wdr45b/Clec16a/Atg2a/Huwe1",18
"GO:0061726","mitochondrion disassembly","18/2039","91/28891",5.76340865909102e-05,0.000737867977012574,0.000507424760521079,"Capn10/Fbxw7/Cisd2/Pink1/Spata18/Gabarapl1/Cttn/Map1lc3b/Ulk3/Fbxo7/Rnf41/Srebf1/Becn1/Wipi1/Wdr45b/Clec16a/Atg2a/Huwe1",18
"GO:0071277","cellular response to calcium ion","18/2039","91/28891",5.76340865909102e-05,0.000737867977012574,0.000507424760521079,"Syt13/Cpne1/Kcnq2/Syt11/Asph/Hpca/Pkd2/Rasal1/Syt5/Mef2a/Smpd1/Syt1/Akap5/Gpld1/Adcy8/Kcnq3/Tuba1a/Nrxn1",18
"GO:0018394","peptidyl-lysine acetylation","17/2039","83/28891",5.79023093224193e-05,0.000739679828937164,0.000508670753784884,"Hat1/Phf20/Mrgbp/Map3k7/Hint2/Dmap1/Noc2l/Ep400/Kat8/Kat6a/Morf4l1/Yeats4/Bloc1s1/Kif3a/Tada2a/Kansl2/App",17
"GO:0031589","cell-substrate adhesion","47/2039","368/28891",6.01777658302591e-05,0.000767069425583084,0.000527506317804202,"Map4k4/Sned1/Itgav/Thbs1/Mertk/Sirpa/Stk4/Prex1/Lama5/Bcan/Vcam1/Limch1/Ptprz1/Ptn/Axl/Taok2/Dock1/Cttn/Gas6/Plekha2/Calr/Pik3cb/Rpl29/Cspg5/Utrn/Ccn2/Marcks/Lrp1/Crk/Actg1/P4hb/Epdr1/Rreb1/Spock1/Pik3r1/Sorbs3/Ptk2/Ppm1f/Crkl/Apod/Itgb5/Srf/Vit/Sorbs1/Slk/Gpm6b/Egfl6",47
"GO:0046883","regulation of hormone secretion","44/2039","337/28891",6.06866014415988e-05,0.000771870107224518,0.000530807700718399,"Map4k4/Klf7/Irs1/Capn10/Cacna1e/Acvr1c/Rapgef4/Fbn1/Snap25/Myt1/Pex5l/Ensa/Sri/Clock/Dynll1/Nos1/Rab11fip5/Tmf1/Itpr1/Arrb1/Pde3b/Brsk2/Gja1/Lrp1/Srebf1/Nlgn2/Doc2b/Rasl10b/Prkar1a/Eipr1/Gpld1/Glud1/Oxct1/Eny2/Adcy8/Pfkm/Abat/Kalrn/Adcy5/Stxbp5l/Itsn1/Abcg1/Kif5b/Gnaq",44
"GO:0030010","establishment of cell polarity","27/2039","170/28891",6.13063916596365e-05,0.000778058075019474,0.000535063107070604,"Map2/Gpsm1/Nsfl1c/Kcnq2/Dock7/Dctn1/Igf1r/Brsk2/Mcph1/Gja1/Rnf41/Llgl1/Crk/Myo18a/Flot2/Spag5/Nherf1/Cyth1/Rab10/Hsp90aa1/Golph3/Cyrib/Crkl/Hsp90ab1/Shtn1/Slc9a6/Fgf13",27
"GO:0030258","lipid modification","31/2039","208/28891",6.36884116585893e-05,0.000806535677359749,0.000554646882214544,"Irs1/Dgkd/Dbi/Adipor1/Phyh/Dgkz/Ivd/Abcd3/Nr4a3/Scp2/Fabp3/Sesn2/Acad12/Dgki/Inppl1/Plpp5/Mtmr2/Plppr2/Ilvbl/Dgka/Pex13/Alox12b/Inpp5k/Mtmr4/Sox9/Abcd4/Akt1/Dgkh/Apod/Synj2/Pla2g7",31
"GO:0051588","regulation of neurotransmitter transport","22/2039","126/28891",6.83007892287413e-05,0.000863073609345004,0.000593527478055182,"Rims1/Pnkd/Cacna1e/Stxbp1/Pfn2/Kcnc4/Rims3/Cplx1/Nos1/Atp2a2/Prkcg/Rab3a/Cspg5/Stxbp5/Syt1/Ntrk2/Slc4a8/Stxbp5l/Syngr3/Syp/Fmr1/Gpm6b",22
"GO:0007254","JNK cascade","28/2039","181/28891",7.2858914214561e-05,0.000918683242299367,0.000631769691518326,"Map4k4/Phlpp1/Fcgr2b/Gstp-ps/Atf2/Traf6/Sirpa/Itch/Tnik/Map3k7/Dnaja1/Hipk2/Mturn/Zfp110/Igf1r/Taok2/Ccn2/Crk/Taok1/Akt1/Mapk8/Zfp622/Ptk2/Wnt7b/Map3k12/App/Gstp1/Map4k2",28
"GO:0050772","positive regulation of axonogenesis","19/2039","101/28891",7.44677934346368e-05,0.000936946073429763,0.000644328866061037,"Golga2/Cdh4/Nrdc/Plxna4/Megf8/Ist1/Arhgap32/Sema7a/Plxnb1/Trak1/Lrp1/Ntrk2/Nefl/Slitrk1/Srf/Zfyve27/Shtn1/Gdi1/Plxna3",19
"GO:0060047","heart contraction","34/2039","239/28891",7.5301680173641e-05,0.000945400449147777,0.000650142859495794,"Slc4a3/Hdac4/Mdm4/Cacna1e/Adra1d/S100a1/Atp1a1/Ank2/Zmpste24/Sri/Cacna2d1/Nos3/Nos1/Atp2a2/Kcnd2/Calm3/Atp1a3/Mef2a/Gpd1l/Ccn2/Gja1/Srebf1/Sp4/Ryr2/Smad5/Pik3r1/Dlg1/Sod1/Epas1/Calm2/Bin1/Grk2/Kcnip2/Fgf13",34
"GO:0006475","internal protein amino acid acetylation","15/2039","69/28891",7.60029405193953e-05,0.000950118130090428,0.000653387163622166,"Hat1/Phf20/Mrgbp/Map3k7/Dmap1/Noc2l/Ep400/Kat8/Kat6a/Morf4l1/Yeats4/Kif3a/Tada2a/Kansl2/App",15
"GO:0018393","internal peptidyl-lysine acetylation","15/2039","69/28891",7.60029405193953e-05,0.000950118130090428,0.000653387163622166,"Hat1/Phf20/Mrgbp/Map3k7/Dmap1/Noc2l/Ep400/Kat8/Kat6a/Morf4l1/Yeats4/Kif3a/Tada2a/Kansl2/App",15
"GO:0033240","positive regulation of amine metabolic process","6/2039","12/28891",7.81702126434755e-05,0.000973044139472516,0.000669153161311223,"Park7/Gpr37/Vps35/Abat/Comt/Epas1",6
"GO:0046166","glyceraldehyde-3-phosphate biosynthetic process","6/2039","12/28891",7.81702126434755e-05,0.000973044139472516,0.000669153161311223,"Eno1/Tpi1/Gapdh/Mdh1/Pgam1/Pgk1",6
"GO:0017156","calcium-ion regulated exocytosis","16/2039","77/28891",7.89695594233883e-05,0.00097657042615774,0.000671578154985597,"Rims1/Stxbp1/Rapgef4/Syt13/Snap25/Syt11/Stxbp3/Rims3/Atp2a2/Syn2/Syt5/Rab3a/Unc13c/Syt1/Vamp2/Doc2b",16
"GO:0006654","phosphatidic acid biosynthetic process","8/2039","22/28891",7.91226124653325e-05,0.00097657042615774,0.000671578154985597,"Dgkd/Dgkz/Dgki/Dgka/Abhd4/Dgkh/Pnpla3/Gpam",8
"GO:1902992","negative regulation of amyloid precursor protein catabolic process","8/2039","22/28891",7.91226124653325e-05,0.00097657042615774,0.000671578154985597,"Rtn2/Spon1/Flot2/Gga3/Rtn1/Ntrk2/Bin1/Rtn3",8
"GO:1903909","regulation of receptor clustering","8/2039","22/28891",7.91226124653325e-05,0.00097657042615774,0.000671578154985597,"Lrp4/Frrs1l/Ptn/Shisa7/Cd81/Shank3/Crkl/Sorbs1",8
"GO:0006606","protein import into nucleus","28/2039","182/28891",8.03988986009959e-05,0.000990229472642646,0.000680971350797687,"Atf2/Stk4/Kcnq2/Pkia/Dmap1/Kpna6/Cabp1/Rasl2-9/Nup62/Tnpo2/Nutf2/Snupn/Pttg1ip/Xbp1/Kpnb1/Nfkbia/Akap5/Hsp90aa1/Akt1/E2f3/Pik3r1/Kcnq3/Nup50/Mapk1/Apod/Hsp90ab1/Nutf2-ps2/Rbm22",28
"GO:0007097","nuclear migration","10/2039","34/28891",8.16874350535719e-05,0.00100398157019527,0.000690428536940328,"Cdc42bpa/Dock7/Dctn1/Tacc1/Pcm1/Syne1/Myh10/Nherf1/Clmn/Ptk2",10
"GO:0016573","histone acetylation","14/2039","62/28891",8.44619521633831e-05,0.00103590100153326,0.000712379225013585,"Hat1/Phf20/Mrgbp/Map3k7/Dmap1/Noc2l/Ep400/Kat8/Kat6a/Morf4l1/Yeats4/Tada2a/Kansl2/App",14
"GO:0016188","synaptic vesicle maturation","9/2039","28/28891",8.59589253055049e-05,0.0010520507461919,0.000723485250171457,"Atp6v1h/Stxbp1/Atp6v1e1/Rab3a/Unc13c/Atp6v1c1/Atp6v1a/Atp6v1g2/Atp6ap1",9
"GO:0031667","response to nutrient levels","52/2039","427/28891",8.85958304976052e-05,0.00108205535239544,0.000744119131287968,"Capn10/Ralb/Lct/Serpinc1/Hspa5/Acvr1c/Stk39/Atf2/Pdia3/Gatm/Fbn1/Ahcy/Sesn2/Alpl/Ywhag/Mios/Gabarapl1/Prkcg/Tmem135/Gas6/Ripor1/Map1lc3b/Cdkn2d/Ulk3/Slc38a3/Cck/Lrp11/Sesn1/Xbp1/Cpeb4/Srebf1/Becn1/Wipi1/Wdr45b/Akt1/Mapk8/Ttc5/Ywhaz/Pnpla3/Prr5/Clec16a/Mapk1/Comt/Eif4g1/Ahcyl/Sod1/Sod2/Srf/Csnk1a1/Scd4/Lamp2/Rragb",52
"GO:0016054","organic acid catabolic process","34/2039","241/28891",8.89832964407417e-05,0.00108225934296052,0.000744259413651291,"Adhfe1/Hibch/Irs1/Dbi/Phyh/Gad2/Ivd/Ahcy/Abcd3/Ddah1/Scp2/Sesn2/Nos3/Qdpr/Nos1/Acad12/Lipe/Ldha/Abhd2/Acadsb/Ldhd/Hexa/Aig1/Ilvbl/Pex13/Abcd4/Akt1/Hexb/Glud1/Abat/Ahcyl/Abhd3/Asrgl1/Ids",34
"GO:0046395","carboxylic acid catabolic process","34/2039","241/28891",8.89832964407417e-05,0.00108225934296052,0.000744259413651291,"Adhfe1/Hibch/Irs1/Dbi/Phyh/Gad2/Ivd/Ahcy/Abcd3/Ddah1/Scp2/Sesn2/Nos3/Qdpr/Nos1/Acad12/Lipe/Ldha/Abhd2/Acadsb/Ldhd/Hexa/Aig1/Ilvbl/Pex13/Abcd4/Akt1/Hexb/Glud1/Abat/Ahcyl/Abhd3/Asrgl1/Ids",34
"GO:0060828","regulation of canonical Wnt signaling pathway","35/2039","251/28891",8.96864582486307e-05,0.00108854374897195,0.000748581139643894,"Amer3/Lrp4/Stk4/Wls/Tmem64/Fgfr3/Wnt5b/Ptpro/Dact3/Fuz/Lrrk1/Gprc5b/Vps35/Amfr/Tle3/Ppp2r3a/Nphp3/Rps12/Apc2/Kremen1/Axin2/Sox9/Nherf1/Gskip/Wnk2/Chd8/Amer2/Ctnnd2/Pfdn5/App/Daam2/Csnk1a1/Gnaq/Xiap/Emd",35
"GO:0043954","cellular component maintenance","17/2039","86/28891",9.24347591199332e-05,0.00111957287083438,0.000769919570394028,"Adgrb3/Fcgr2b/Dgkz/Plxna4/Igf1r/Dlg2/Plekha7/Cttn/Rab3a/Vps35/Mtmr2/Cadm1/App/Trem2/Nrxn1/Neat1/Shroom2",17
"GO:1900180","regulation of protein localization to nucleus","26/2039","165/28891",9.50344847052516e-05,0.00114867768469826,0.000789934672912345,"Pkia/Dclk2/Larp7/Dmap1/Sesn2/Atp13a2/Park7/Cabp1/Nup62/Nutf2/Tyk2/Sumo3/Xbp1/Akap5/Hsp90aa1/Akt1/Pik3r1/Ywhaz/Mcrs1/Mapk1/Apod/App/Hsp90ab1/Rbm22/Trim8/Maged1",26
"GO:0021761","limbic system development","21/2039","120/28891",9.56354188139433e-05,0.00115355284098306,0.00079328727132749,"Atg16l1/Kcnq2/Dclk2/Bcan/Nr4a3/Lrp8/Pomgnt1/Kif3a/Ubb/Kdm6b/Fxr2/Crk/Ywhae/Pomt2/Id4/Tuba1a/Crkl/Srf/Bbs1/Fgf13/Plxna3",21
"GO:0060348","bone development","34/2039","242/28891",9.66323986793242e-05,0.00116317514121628,0.000799904435296674,"Ddr2/Atf2/Thbs1/Fbn1/Fbxw7/Mef2d/Bpnt2/Map3k7/Npr2/Zmpste24/Alpl/Ski/Lrrc17/Insig1/Fgfr3/Msx1/Tulp3/Megf8/Lrrk1/Serpinh1/Inppl1/Mcph1/Cadm1/Zbtb16/Plxnb1/Gja1/Timp3/Nab2/Axin2/Sox9/Slc38a10/Foxn3/Smad5/Atp6ap1",34
